claim_nb,exposure,driv_age,veh_age,bonus_malus,log_density,area,brand_b13
0,0.2000,-0.667832,0.724569,2.211990,0.639565,0.510063,0
0,1.0000,1.908907,-0.729386,-0.633074,-0.369813,-0.212150,0
0,1.0000,0.620538,1.633291,0.188833,-0.156706,-0.212150,0
0,1.0000,-0.596256,-1.092874,-0.633074,0.450774,0.510063,0
0,1.0000,1.049994,-0.184152,-0.633074,0.450774,0.510063,0
0,1.0000,1.694179,-0.911130,-0.633074,0.749091,0.510063,0
2,0.9900,-0.524680,-0.911130,-0.633074,1.191981,1.232275,0
0,0.4700,-0.166799,0.542825,-0.633074,1.136602,1.232275,0
1,0.2700,-0.596256,-1.274619,-0.443403,1.136602,1.232275,0
0,1.0000,-0.596256,-0.547641,-0.633074,-1.063971,-0.934363,0
0,1.0000,-0.882560,-0.911130,-0.633074,-0.450516,-0.212150,0
0,0.1200,-0.524680,0.179336,1.010741,1.631396,1.232275,0
0,0.1200,-0.166799,0.724569,2.211990,-1.518197,-1.656575,0
0,0.3000,-0.309951,0.361081,-0.633074,-1.864439,-1.656575,0
0,0.0300,-0.739408,2.542013,0.252057,-2.233331,-1.656575,0
0,0.6200,-1.168864,-0.184152,2.528108,-1.711335,-1.656575,0
0,0.6200,-1.455169,-1.092874,0.504951,-0.568495,-0.212150,1
0,0.6000,-1.383592,-0.911130,-0.633074,-0.685313,-0.212150,0
0,1.0000,-0.453103,-0.729386,-0.633074,-0.990447,-0.934363,0
0,0.9100,-0.166799,-1.092874,-0.633074,0.381830,0.510063,0
0,0.2800,-1.956201,2.542013,2.211990,0.634321,0.510063,0
0,1.0000,-0.524680,0.906314,-0.633074,1.243944,1.232275,0
0,1.0000,-1.669897,0.542825,3.666133,0.403529,0.510063,0
0,1.0000,-1.025712,0.724569,1.010741,-1.035196,-0.934363,0
0,1.0000,-0.453103,0.542825,-0.633074,-0.621555,-0.212150,0
0,0.0600,0.477386,-0.911130,-0.633074,1.024469,1.232275,0
0,1.0000,0.119505,-0.911130,-0.633074,-0.091044,-0.212150,0
0,0.3000,1.622603,1.269803,-0.633074,1.012854,1.232275,0
0,0.3700,-0.309951,-0.002408,-0.633074,-0.725498,-0.212150,0
0,0.2400,-1.741473,-0.365897,2.528108,-1.197720,-1.656575,0
0,0.7700,-1.312016,1.088058,2.211990,0.634321,0.510063,0
0,0.0800,0.119505,1.088058,0.188833,-1.265177,-1.656575,0
0,0.6000,-1.097288,0.906314,-0.633074,-0.725498,-0.212150,0
0,0.0900,-1.240440,-1.274619,-0.506627,0.028979,-0.212150,0
0,1.0000,1.622603,1.088058,-0.633074,0.739864,0.510063,0
0,1.0000,0.334233,-0.911130,-0.633074,1.178594,1.232275,0
1,0.2300,1.264722,-0.911130,-0.633074,-0.223437,-0.212150,0
0,0.7600,1.264722,-1.274619,-0.633074,-0.223437,-0.212150,0
0,0.2000,0.191081,1.269803,0.757846,1.178594,1.232275,0
0,0.2400,-0.453103,1.815036,2.528108,1.465289,1.232275,0
0,0.5400,-0.524680,1.996780,4.108699,0.582421,0.510063,0
0,0.1200,0.334233,0.361081,2.211990,0.712583,0.510063,0
0,0.5000,0.548962,0.724569,2.528108,0.582421,0.510063,0
0,0.5300,0.334233,1.269803,0.504951,-1.007898,-0.934363,0
0,0.5900,0.191081,-0.729386,-0.633074,-0.182403,-0.212150,0
0,0.9700,0.548962,-0.002408,-0.633074,-0.680497,-0.212150,1
0,1.0000,-1.669897,-0.002408,1.010741,-1.126655,-1.656575,0
0,1.0000,-0.596256,-0.547641,-0.633074,-1.619876,-1.656575,0
0,0.4500,-0.810984,0.542825,2.211990,1.391703,1.232275,0
0,0.1000,0.262657,1.088058,2.528108,1.391703,1.232275,0
1,0.9700,0.548962,0.724569,-0.633074,0.410981,0.510063,0
0,1.0000,0.262657,1.451547,-0.633074,-1.223686,-1.656575,0
0,1.0000,1.121570,-0.911130,-0.633074,0.958635,1.232275,0
0,0.0300,1.407875,-0.729386,-0.633074,0.958635,1.232275,0
2,0.5400,-0.667832,-0.184152,-0.506627,0.248546,0.510063,0
0,0.7800,-0.596256,1.633291,0.757846,0.551133,0.510063,0
1,1.0000,0.334233,-0.547641,-0.633074,0.692982,0.510063,0
0,1.0000,-1.526745,-0.184152,0.504951,-1.265177,-1.656575,0
1,1.0000,1.479451,-0.184152,-0.633074,-1.035196,-0.934363,0
0,0.6100,-0.309951,-0.547641,-0.633074,-0.489238,-0.212150,0
0,0.0300,-0.381527,-1.274619,-0.633074,-0.903526,-0.934363,0
0,0.4500,-1.312016,-0.911130,-0.000838,-0.868268,-0.934363,0
0,1.0000,-0.381527,-0.911130,-0.633074,-0.841652,-0.934363,0
0,0.0400,0.047929,-0.184152,-0.633074,-1.104929,-1.656575,0
0,0.2100,-1.526745,-0.365897,3.286792,0.094325,-0.212150,0
0,0.4800,0.119505,0.906314,-0.633074,0.842900,0.510063,0
0,0.5300,-0.238375,-0.184152,-0.633074,-1.961470,-1.656575,0
0,0.8900,-0.954136,0.542825,1.263635,-0.405767,-0.212150,0
0,1.0000,0.047929,-1.092874,-0.633074,0.739864,0.510063,0
0,1.0000,0.262657,1.815036,-0.633074,-0.142560,-0.212150,0
0,0.8100,0.191081,-0.547641,-0.633074,0.197654,0.510063,0
0,1.0000,0.978418,0.361081,-0.633074,-0.613040,-0.212150,0
0,0.1400,-1.455169,0.179336,0.757846,-0.311605,-0.212150,0
0,0.0200,0.978418,-0.911130,3.286792,1.209046,1.232275,0
0,0.0400,-0.667832,-0.911130,1.579753,0.246870,0.510063,0
0,1.0000,0.477386,0.724569,-0.633074,0.246870,0.510063,0
0,0.2500,0.835266,-0.911130,-0.633074,1.319981,1.232275,0
0,0.0400,-0.810984,1.088058,1.579753,0.358528,0.510063,0
0,0.4300,-1.884625,-0.365897,2.528108,0.132085,0.510063,0
0,1.0000,0.835266,-0.547641,-0.633074,-0.100633,-0.212150,0
1,0.4300,-1.025712,0.361081,2.528108,0.345438,0.510063,0
0,1.0000,-1.669897,0.724569,0.757846,0.739531,0.510063,0
0,1.0000,1.121570,2.178524,0.252057,-1.518197,-1.656575,0
0,0.3900,0.262657,-0.365897,1.895872,1.390138,1.232275,0
0,0.9800,-1.526745,0.179336,1.010741,-0.584265,-0.212150,0
0,0.7900,-0.596256,-0.911130,-0.633074,-0.973550,-0.934363,0
0,1.0000,-0.095223,0.179336,0.504951,-0.596407,-0.212150,0
0,0.0300,-0.381527,0.724569,-0.633074,0.639565,0.510063,0
0,1.0000,1.694179,-1.092874,-0.633074,0.922625,1.232275,0
0,1.0000,2.338364,-0.365897,-0.633074,0.141377,0.510063,0
0,1.0000,-0.954136,-0.547641,0.125610,1.271577,1.232275,0
0,0.2400,-0.810984,-0.002408,0.504951,0.035262,-0.212150,0
0,0.3200,1.694179,-1.092874,-0.633074,-0.730741,-0.212150,0
0,0.5400,-0.596256,1.269803,2.211990,-1.394832,-1.656575,0
0,0.5300,1.479451,-1.274619,1.390082,-1.376790,-1.656575,0
1,0.6000,-0.095223,-0.365897,-0.633074,0.417722,0.510063,0
0,0.0400,0.047929,0.724569,-0.633074,0.634321,0.510063,0
0,0.1000,0.119505,-0.547641,-0.633074,-0.254813,-0.212150,0
0,1.0000,-0.524680,-0.002408,-0.380180,1.183960,1.232275,0
0,1.0000,0.978418,1.088058,-0.633074,0.405402,0.510063,0
0,1.0000,1.264722,0.906314,-0.633074,-0.841652,-0.934363,0
0,0.2600,-1.813049,-1.092874,3.286792,-0.896285,-0.934363,0
0,0.2400,-1.025712,0.724569,-0.380180,-0.957174,-0.934363,0
0,0.9900,0.477386,0.179336,-0.633074,-0.041184,-0.212150,1
0,1.0000,-1.168864,0.542825,-0.633074,-1.035196,-0.934363,0
0,1.0000,-0.309951,-1.092874,-0.633074,-1.265177,-1.656575,0
0,0.2100,-1.240440,-0.911130,-0.000838,-0.549418,-0.212150,0
0,0.7500,0.763690,0.906314,-0.633074,0.669605,0.510063,0
0,0.4700,-0.381527,0.542825,-0.633074,-1.035196,-0.934363,0
0,0.1600,-0.739408,3.087246,0.504951,-1.518197,-1.656575,0
0,1.0000,2.338364,-1.092874,-0.633074,-1.592578,-1.656575,0
0,0.0500,0.835266,-1.092874,-0.633074,-0.463113,-0.212150,0
0,0.0600,0.548962,-0.547641,-0.633074,-0.999101,-0.934363,0
0,0.9000,-1.168864,-0.184152,-0.380180,-0.014463,-0.212150,0
0,1.0000,0.405810,-0.365897,-0.633074,-0.014463,-0.212150,0
0,1.0000,-1.526745,-0.002408,1.263635,-0.239940,-0.212150,0
0,0.9100,0.477386,0.542825,-0.633074,-0.861488,-0.934363,0
0,0.2500,-1.097288,2.723758,-0.190509,0.575223,0.510063,0
0,0.2400,-1.097288,2.360269,-0.569850,0.005724,-0.212150,0
0,0.1500,-0.596256,1.451547,1.579753,-0.768967,-0.934363,0
0,0.6300,-1.383592,0.361081,1.579753,-1.197720,-1.656575,0
0,0.3800,-0.882560,1.633291,2.528108,-0.690173,-0.212150,0
0,0.3200,0.548962,0.724569,-0.633074,-0.918310,-0.934363,0
0,0.4700,0.262657,0.361081,-0.633074,-0.346272,-0.212150,0
0,0.4800,0.620538,-0.002408,0.504951,-1.237160,-1.656575,0
1,0.3900,-0.667832,1.633291,2.211990,0.332732,0.510063,0
0,0.5100,-0.739408,1.269803,-0.000838,0.332732,0.510063,0
0,0.8100,2.982548,0.361081,-0.633074,0.066791,-0.212150,0
0,0.1900,1.336299,0.906314,-0.633074,0.332732,0.510063,0
0,0.4200,-1.813049,0.542825,2.528108,0.773046,0.510063,0
0,0.0400,-0.810984,0.542825,1.263635,2.243436,1.954488,0
0,0.4900,-1.240440,0.179336,0.757846,-1.279759,-1.656575,0
0,0.7600,-0.882560,0.724569,0.252057,-1.197720,-1.656575,0
1,1.0000,-0.524680,-0.729386,-0.633074,1.162313,1.232275,0
0,0.2700,1.837331,0.179336,-0.633074,-0.657048,-0.212150,0
0,0.5400,-0.381527,1.815036,-0.633074,-1.541854,-1.656575,0
0,0.5300,0.262657,-0.002408,-0.633074,-0.564625,-0.212150,0
0,0.7900,0.477386,1.996780,-0.633074,1.625512,1.232275,0
0,1.0000,-0.023647,1.088058,-0.633074,-0.333630,-0.212150,0
0,0.3600,-0.739408,0.724569,-0.633074,0.668086,0.510063,0
0,0.4300,-1.312016,-0.729386,2.211990,1.739628,1.954488,0
0,0.0200,0.405810,0.906314,-0.127285,0.187428,0.510063,0
0,0.5800,0.405810,1.088058,1.579753,0.187428,0.510063,0
0,0.9400,0.334233,-0.184152,-0.443403,-0.965299,-0.934363,0
0,0.0500,0.620538,-0.547641,0.378504,0.638359,0.510063,0
0,0.1200,0.047929,-0.547641,2.528108,-0.331137,-0.212150,0
0,0.7000,2.052059,-0.911130,-0.633074,-0.154917,-0.212150,0
1,0.2400,-1.813049,-0.002408,2.211990,-0.061769,-0.212150,0
0,1.0000,-1.383592,-0.547641,-0.000838,-0.061769,-0.212150,0
0,0.7000,0.119505,1.269803,-0.633074,-0.690173,-0.212150,0
0,0.2700,-1.240440,0.724569,0.252057,-1.910746,-1.656575,0
0,0.1200,-1.240440,0.179336,0.252057,-1.910746,-1.656575,0
0,1.0000,-0.596256,-0.365897,-0.633074,0.701624,0.510063,0
0,0.9600,0.262657,-0.365897,-0.633074,-0.918310,-0.934363,0
1,0.4500,0.405810,-0.002408,-0.569850,0.868566,1.232275,0
0,0.8300,0.119505,2.178524,-0.569850,-1.432863,-1.656575,0
0,0.2500,-1.168864,0.906314,3.666133,-0.057291,-0.212150,0
0,0.2100,0.477386,0.724569,-0.633074,-1.172962,-1.656575,0
0,1.0000,-0.453103,0.724569,-0.633074,-0.229566,-0.212150,0
0,1.0000,-0.453103,0.906314,-0.633074,-1.161002,-1.656575,0
0,0.9900,-0.453103,-0.547641,-0.633074,-0.229566,-0.212150,1
0,0.3400,0.548962,0.361081,0.188833,-0.014463,-0.212150,0
0,0.2900,1.121570,-1.092874,-0.633074,-1.541854,-1.656575,0
1,1.0000,1.765755,-0.911130,-0.506627,-1.452948,-1.656575,0
0,0.0500,-0.453103,-0.365897,-0.633074,-1.961470,-1.656575,0
0,0.2100,-1.383592,-1.274619,1.579753,-1.250984,-1.656575,0
0,0.7800,-1.168864,1.088058,1.010741,-0.661656,-0.212150,0
0,0.3300,-1.168864,0.906314,2.528108,-1.094390,-0.934363,0
0,0.7800,1.049994,-0.184152,-0.633074,-1.910746,-1.656575,0
0,0.4500,0.620538,0.724569,-0.633074,-1.518197,-1.656575,0
0,0.3300,1.980483,0.179336,-0.633074,-1.566612,-1.656575,0
0,1.0000,0.262657,0.361081,-0.633074,1.183960,1.232275,0
0,1.0000,-0.954136,-0.547641,-0.633074,-1.376790,-1.656575,0
0,0.9600,-1.240440,-0.184152,2.211990,-0.397252,-0.212150,0
0,0.1200,0.119505,1.633291,2.528108,1.191981,1.232275,0
0,1.0000,-1.240440,-0.729386,-0.000838,1.191981,1.232275,0
1,0.9100,2.409940,-1.092874,-0.633074,1.676607,1.232275,0
0,0.0800,-0.596256,1.269803,-0.633074,-1.279759,-1.656575,0
0,0.9800,-0.095223,0.542825,1.263635,1.057134,1.232275,0
0,0.5800,-1.240440,1.269803,0.757846,-1.279759,-1.656575,0
0,0.1200,-0.882560,1.451547,1.895872,0.255198,0.510063,0
0,0.6700,-1.168864,0.361081,1.895872,0.255198,0.510063,0
0,1.0000,-1.741473,-0.911130,1.010741,0.450774,0.510063,0
0,0.6800,1.407875,2.905502,-0.633074,1.025830,1.232275,0
0,0.3800,-0.810984,1.633291,2.528108,1.025830,1.232275,0
0,0.0300,0.334233,0.542825,-0.633074,-0.417337,-0.212150,0
0,0.6000,-1.097288,0.179336,-0.190509,1.391703,1.232275,0
1,0.5100,-1.312016,-0.184152,2.528108,0.971050,1.232275,0
0,0.7400,-1.025712,1.996780,-0.064061,-1.073918,-0.934363,0
0,0.5200,-1.168864,0.542825,1.579753,-1.782400,-1.656575,0
0,0.8000,0.763690,-0.911130,-0.633074,1.035454,1.232275,0
0,0.8500,0.191081,0.361081,3.286792,-1.359339,-1.656575,0
0,0.8200,-0.524680,0.361081,-0.064061,-1.541854,-1.656575,0
0,0.2000,-1.741473,1.633291,2.528108,-1.782400,-1.656575,0
0,0.9300,1.622603,0.906314,-0.633074,0.739864,0.510063,0
0,0.1100,-0.381527,-1.274619,-0.443403,0.739864,0.510063,0
0,0.2400,-0.166799,-1.274619,-0.633074,0.186489,0.510063,0
0,0.1800,0.047929,1.451547,-0.190509,1.127535,1.232275,0
0,0.3900,1.908907,1.451547,-0.633074,-1.094390,-0.934363,0
0,0.0900,-1.669897,-0.365897,1.895872,0.634321,0.510063,0
0,0.8900,0.191081,0.361081,-0.633074,-1.025940,-0.934363,0
0,0.7500,0.119505,0.906314,-0.633074,-1.376790,-1.656575,0
0,0.1900,-0.309951,0.361081,-0.633074,0.359208,0.510063,0
0,0.9000,0.047929,0.724569,-0.633074,0.692982,0.510063,0
0,0.0800,1.049994,-1.274619,-0.633074,1.625512,1.232275,0
0,0.1800,-0.238375,-0.002408,1.579753,0.137267,0.510063,0
0,0.1200,-1.168864,0.179336,-0.633074,1.249586,1.232275,0
0,0.3600,-0.667832,0.724569,2.528108,1.319981,1.232275,0
0,0.8600,0.119505,1.088058,2.211990,-0.346272,-0.212150,0
0,0.0800,1.837331,0.361081,-0.633074,0.495218,0.510063,0
1,0.3700,-1.025712,-1.274619,-0.633074,-1.473821,-1.656575,0
0,0.2500,-0.238375,0.724569,-0.633074,1.087217,1.232275,0
0,0.5000,0.477386,-0.729386,0.757846,-0.822529,-0.934363,0
0,0.0300,0.191081,-0.002408,-0.633074,0.424979,0.510063,0
0,0.8800,-0.596256,1.088058,0.504951,1.127535,1.232275,0
0,0.6000,-1.312016,-0.365897,0.441728,2.001593,1.954488,0
0,0.5600,-0.596256,-0.365897,-0.633074,-1.711335,-1.656575,0
0,0.7000,0.548962,-0.365897,-0.633074,1.208081,1.232275,0
0,0.6100,-0.381527,-0.184152,-0.633074,-0.364491,-0.212150,0
0,0.8300,0.334233,-0.547641,-0.633074,1.222234,1.232275,0
0,0.6600,1.837331,-0.729386,-0.633074,1.222234,1.232275,0
0,1.0000,0.620538,-0.547641,-0.633074,1.191981,1.232275,0
0,0.0200,1.193146,-1.092874,-0.633074,-1.137859,-1.656575,0
0,1.0000,0.047929,-0.184152,0.694622,1.020952,1.232275,0
0,0.2300,-0.238375,0.179336,2.528108,1.242394,1.232275,0
0,0.0900,-1.383592,-0.184152,0.757846,0.384429,0.510063,0
0,0.7000,-1.598321,0.542825,1.579753,-0.331137,-0.212150,0
0,0.5800,0.334233,-0.184152,-0.633074,-1.359339,-1.656575,0
1,0.2100,-1.813049,0.724569,2.528108,-1.044616,-0.934363,0
0,0.7500,-0.023647,-0.729386,-0.633074,-1.961470,-1.656575,0
0,0.7900,0.262657,-0.729386,0.188833,-0.925859,-0.934363,0
1,0.5400,0.047929,1.088058,0.125610,-0.274567,-0.212150,0
0,0.7200,-0.166799,0.542825,-0.633074,-1.210544,-1.656575,0
0,0.1800,-1.240440,-1.274619,1.010741,1.183960,1.232275,0
0,0.2100,-0.954136,-0.365897,-0.380180,-0.910866,-0.934363,0
1,1.0000,-0.381527,0.179336,0.315280,-0.690173,-0.212150,0
0,0.1000,1.622603,-0.729386,-0.633074,0.239261,0.510063,0
0,0.5000,-1.025712,0.179336,0.821070,-1.237160,-1.656575,0
0,0.0700,0.835266,0.724569,-0.127285,-0.007649,-0.212150,0
0,0.7500,-1.598321,-1.092874,0.757846,0.060871,-0.212150,0
0,0.8400,1.407875,0.361081,-0.633074,1.191981,1.232275,0
0,0.7500,-0.381527,-0.002408,0.757846,0.090960,-0.212150,0
0,0.1600,-0.095223,1.633291,-0.633074,0.426778,0.510063,0
0,0.5400,-0.453103,0.361081,1.010741,-1.035196,-0.934363,0
0,0.6800,-0.381527,0.724569,-0.633074,-1.237160,-1.656575,0
0,0.2500,-1.312016,-0.547641,2.528108,1.625512,1.232275,0
0,0.1600,-0.238375,0.542825,-0.633074,0.073809,-0.212150,0
0,0.4200,0.835266,0.724569,-0.000838,-0.151357,-0.212150,0
0,0.3000,-1.813049,-0.547641,1.579753,-1.782400,-1.656575,0
0,0.5100,-1.025712,0.542825,-0.633074,-0.730741,-0.212150,0
0,0.1600,1.980483,-0.547641,-0.633074,-0.868268,-0.934363,0
0,0.1300,0.477386,-1.274619,-0.633074,-0.034021,-0.212150,0
0,0.6500,-1.383592,-0.184152,0.504951,0.634321,0.510063,0
0,0.0400,-1.741473,-1.274619,2.211990,0.634321,0.510063,0
0,0.2800,-0.596256,0.724569,-0.633074,-0.174933,-0.212150,0
0,0.1600,-1.025712,-1.092874,-0.000838,-0.568495,-0.212150,0
0,0.0300,1.407875,1.269803,-0.633074,-1.864439,-1.656575,0
0,0.0300,-0.166799,0.179336,0.125610,1.127535,1.232275,0
0,0.6000,-0.023647,0.542825,-0.633074,-0.081624,-0.212150,0
0,0.6500,0.119505,-0.365897,-0.633074,-0.176791,-0.212150,0
0,0.6200,0.763690,-1.092874,1.263635,-0.176791,-0.212150,0
0,0.1600,-1.240440,0.906314,2.528108,0.522411,0.510063,0
0,0.0300,-0.381527,-0.911130,-0.633074,-0.695078,-0.212150,0
0,0.3700,-0.954136,-0.002408,2.211990,1.875332,1.954488,0
0,0.3500,0.906842,0.724569,-0.633074,-1.115681,-1.656575,0
0,0.1100,0.620538,-1.274619,-0.633074,-1.910746,-1.656575,0
0,0.0600,0.119505,0.906314,-0.443403,0.008358,-0.212150,0
0,0.2700,-0.238375,-0.911130,-0.633074,0.008358,-0.212150,0
0,0.4500,-1.097288,-0.002408,0.631399,0.226332,0.510063,0
0,0.1800,-1.741473,0.906314,3.666133,0.600433,0.510063,0
0,0.0800,0.763690,-0.911130,-0.633074,0.950194,1.232275,0
1,0.3100,0.191081,0.724569,2.211990,1.128176,1.232275,0
0,0.1100,-0.453103,-1.274619,-0.633074,1.090668,1.232275,0
0,0.0600,-0.810984,1.451547,1.010741,0.692982,0.510063,0
0,0.1000,-0.381527,0.724569,-0.633074,1.090668,1.232275,0
0,0.2100,-0.739408,0.361081,-0.633074,0.403529,0.510063,0
0,0.0600,0.119505,0.179336,-0.633074,0.480271,0.510063,0
0,0.2300,-1.669897,2.178524,2.528108,1.191981,1.232275,0
0,0.1500,0.548962,1.633291,-0.633074,1.191981,1.232275,0
0,0.1000,-0.453103,-1.274619,-0.633074,-0.328656,-0.212150,0
0,0.4700,2.123635,-1.274619,-0.633074,-1.223686,-1.656575,0
0,0.2400,0.405810,-0.365897,-0.633074,-0.710071,-0.212150,0
0,0.9900,0.835266,1.815036,-0.633074,-1.104929,-0.934363,0
0,0.3800,1.908907,0.361081,-0.633074,0.329867,0.510063,0
0,0.9900,0.692114,1.269803,-0.569850,0.842900,0.510063,0
1,0.5000,1.049994,-0.911130,1.579753,-0.160302,-0.212150,0
0,1.0000,1.264722,0.724569,-0.633074,-1.250984,-1.656575,0
0,1.0000,0.191081,-0.547641,-0.633074,-1.326066,-1.656575,0
0,0.7800,2.409940,0.361081,-0.633074,-1.619876,-1.656575,0
0,1.0000,-0.667832,0.542825,-0.633074,-1.035196,-0.934363,0
0,1.0000,0.620538,1.269803,-0.633074,-1.250984,-1.656575,0
0,1.0000,0.191081,1.088058,-0.633074,0.334159,0.510063,0
0,1.0000,-0.667832,-0.911130,-0.633074,-0.661656,-0.212150,0
0,1.0000,1.336299,-1.092874,-0.633074,0.634321,0.510063,0
0,1.0000,0.262657,-0.911130,-0.633074,0.640768,0.510063,0
0,0.8300,1.121570,0.542825,-0.633074,0.582421,0.510063,0
0,0.4900,0.334233,-1.274619,-0.633074,1.208081,1.232275,0
0,1.0000,0.978418,1.996780,-0.633074,-1.265177,-1.656575,0
0,0.7500,1.908907,-0.729386,-0.633074,-0.417337,-0.212150,0
0,0.1900,0.047929,0.542825,-0.633074,1.243944,1.232275,0
0,0.1500,1.479451,-0.002408,-0.633074,-1.821840,-1.656575,0
0,1.0000,-0.309951,0.361081,-0.316956,-1.172962,-1.656575,0
0,1.0000,0.763690,0.724569,-0.633074,-1.679070,-1.656575,0
0,0.4000,-0.238375,-0.365897,-0.633074,-0.351414,-0.212150,0
0,1.0000,-0.238375,-0.365897,0.441728,-0.828828,-0.934363,0
0,1.0000,0.906842,-0.002408,-0.633074,-0.195733,-0.212150,0
0,1.0000,-0.095223,-0.184152,-0.633074,-0.949171,-0.934363,0
0,1.0000,1.049994,0.361081,-0.633074,-0.541974,-0.212150,0
0,1.0000,1.622603,-0.729386,-0.633074,-2.017543,-1.656575,0
0,1.0000,0.119505,1.633291,-0.633074,-1.104929,-0.934363,0
0,0.7200,-0.453103,-0.547641,1.453306,-0.139082,-0.212150,0
1,1.0000,0.191081,1.633291,-0.633074,-0.160302,-0.212150,0
0,1.0000,-0.023647,-0.911130,-0.633074,-0.063270,-0.212150,0
0,1.0000,-0.381527,1.088058,-0.633074,-0.752247,-0.934363,0
0,1.0000,-1.598321,-1.092874,1.263635,-0.725498,-0.212150,0
0,1.0000,0.763690,1.088058,-0.633074,-0.160302,-0.212150,0
0,1.0000,-0.453103,-1.092874,-0.633074,-0.903526,-0.934363,0
0,0.0800,-0.596256,-0.547641,-0.633074,-0.710071,-0.212150,0
0,1.0000,0.047929,1.451547,-0.633074,-1.376790,-1.656575,0
0,1.0000,1.264722,-0.911130,-0.633074,-1.821840,-1.656575,0
0,0.9000,1.264722,0.542825,-0.633074,-1.210544,-1.656575,0
0,1.0000,0.262657,-0.365897,-0.633074,1.138492,1.232275,0
0,1.0000,0.548962,-0.911130,-0.633074,-0.295083,-0.212150,0
1,0.7400,0.692114,-0.002408,-0.633074,-1.126655,-1.656575,0
0,0.2600,1.336299,-0.002408,0.441728,0.090960,-0.212150,0
0,0.2400,0.334233,0.361081,-0.633074,-1.172962,-1.656575,0
0,1.0000,-0.739408,0.542825,-0.633074,0.921445,1.232275,0
0,1.0000,2.409940,-0.547641,-0.633074,-1.094390,-0.934363,0
0,0.3500,2.696244,-0.184152,-0.633074,-0.139082,-0.212150,0
0,1.0000,-0.667832,-0.002408,-0.633074,0.851324,0.510063,0
0,0.1700,-0.166799,-0.002408,-0.633074,-0.973550,-0.934363,0
0,0.3000,-0.095223,0.542825,0.504951,-1.149305,-1.656575,0
0,0.0200,0.047929,0.724569,-0.633074,-0.949171,-0.934363,0
0,0.8400,1.336299,1.996780,-0.633074,-0.828828,-0.934363,0
0,1.0000,1.908907,-0.729386,-0.633074,-1.115681,-1.656575,0
0,0.9000,-0.667832,-1.092874,-0.633074,-0.388870,-0.212150,0
1,0.4900,0.119505,0.724569,2.717779,-1.782400,-1.656575,0
1,0.8300,2.123635,1.815036,-0.633074,-0.469525,-0.212150,0
0,0.1200,2.123635,1.815036,-0.633074,-0.469525,-0.212150,0
0,1.0000,0.692114,-0.002408,-0.506627,-1.035196,-0.934363,0
0,1.0000,-0.739408,-0.002408,-0.633074,-1.711335,-1.656575,0
0,0.3600,-0.166799,1.088058,-0.633074,0.583314,0.510063,0
0,0.4300,0.191081,0.906314,-0.633074,-1.452948,-1.656575,0
0,0.0600,-0.739408,-0.547641,-0.569850,0.008358,-0.212150,0
0,0.0800,-0.667832,1.633291,-0.633074,1.191981,1.232275,0
0,1.0000,0.477386,-1.092874,-0.633074,-0.502798,-0.212150,0
0,1.0000,1.765755,-1.092874,-0.633074,-1.821840,-1.656575,0
0,1.0000,-0.095223,-0.184152,-0.633074,0.749091,0.510063,0
0,0.3700,-0.381527,-0.002408,-0.633074,-0.918310,-0.934363,0
0,1.0000,-0.882560,-0.184152,3.666133,-0.476015,-0.212150,0
0,1.0000,-0.238375,-0.911130,-0.633074,0.309367,0.510063,0
0,0.0600,-0.739408,-1.274619,-0.569850,-0.444327,-0.212150,0
0,1.0000,1.264722,0.724569,-0.633074,1.020952,1.232275,0
0,1.0000,-0.739408,-0.911130,-0.633074,-0.949171,-0.934363,0
0,0.1700,1.837331,0.906314,-0.633074,-1.432863,-1.656575,0
0,0.1600,-0.238375,-0.911130,-0.633074,0.077284,-0.212150,0
0,0.3800,0.405810,1.269803,-0.633074,-0.861488,-0.934363,0
0,0.0400,0.763690,0.179336,2.654555,-1.376790,-1.656575,0
0,1.0000,0.835266,1.088058,-0.380180,-0.973550,-0.934363,0
0,0.9900,0.334233,0.724569,-0.633074,0.582421,0.510063,0
0,0.1800,0.405810,-1.274619,-0.633074,0.008358,-0.212150,0
1,1.0000,1.193146,-0.729386,-0.633074,-1.115681,-1.656575,0
0,0.0900,-0.596256,0.906314,1.263635,0.912869,1.232275,0
0,0.4600,1.407875,-0.911130,-0.633074,1.625512,1.232275,0
0,1.0000,0.835266,0.361081,-0.633074,-1.473821,-1.656575,0
0,1.0000,-0.596256,1.269803,-0.633074,-0.841652,-0.934363,0
0,1.0000,0.262657,1.269803,-0.633074,-0.700029,-0.212150,0
0,1.0000,-0.023647,0.361081,-0.633074,1.311306,1.232275,0
0,0.8600,0.047929,0.724569,-0.633074,-0.182403,-0.212150,0
0,1.0000,1.264722,-0.729386,-0.633074,-0.295083,-0.212150,0
0,1.0000,-0.667832,0.542825,-0.064061,0.046389,-0.212150,0
0,1.0000,1.121570,-0.184152,-0.633074,-0.804070,-0.934363,0
0,1.0000,-1.168864,-1.092874,-0.569850,-1.025940,-0.934363,0
0,1.0000,-0.954136,-0.911130,-0.569850,-0.896285,-0.934363,0
0,0.2200,0.978418,-1.274619,-0.633074,-0.154917,-0.212150,0
0,0.2400,0.548962,0.361081,-0.633074,0.322636,0.510063,0
0,1.0000,0.047929,-0.002408,-0.633074,-1.126655,-1.656575,0
0,1.0000,0.548962,0.542825,-0.633074,1.145363,1.232275,0
