MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.7703,43,6.16953,1.12039,808,1.98526,34.07,-118.46,5.00001
3.6091,16,6.09414,1.14742,3562,3.16341,34.87,-117,0.872
2.7993,37,4.42206,0.916067,1634,3.91847,37.47,-122.15,1.455
2.2019,24,4.96732,1.09477,882,2.88235,37.07,-120.84,1
2.6921,19,6.1285,1.04778,1304,2.14827,39.51,-121.47,0.975
5.779,39,6.30926,1.0474,1183,2.67043,37.53,-122.32,3.871
2.355,13,6.66526,1.43579,1250,2.63158,33.56,-116.72,1.229
3.5819,36,4.8265,1.07571,703,2.21767,34.28,-119.25,2.319
4.7237,27,6.28099,1.20331,1587,2.62314,38.38,-122.58,3.066
6.1265,22,6.75956,1.07445,2843,2.86016,37.73,-121.94,2.603
4.3875,10,5.64892,1.01381,1300,2.5641,37.99,-122.11,2.877
3.0682,14,5.49307,1.12079,1530,3.0297,33.73,-116.24,1.041
1.7938,41,3.99622,1.1569,2357,4.45558,33.79,-118.19,1.426
2.3558,18,11.2095,2.13333,181,1.72381,38.99,-122.7,1.347
5.8178,27,5.75214,0.954416,1020,2.90598,37.27,-121.88,2.674
4.5375,23,4.6,1.1,118,2.95,37.74,-122.44,3.5
4.5045,15,5.29912,1.1085,1277,3.74487,37.31,-121.8,1.645
2.0658,30,5.28,1.05333,984,3.28,36.72,-119.87,0.679
5.4413,8,6.7953,1.02905,2005,2.77317,38.67,-120.99,1.879
3.724,38,4.48029,0.845878,631,2.26165,37.92,-122.31,2.201
3.1286,19,5.23607,1.04244,799,2.11936,37.66,-120.97,1.375
1.1728,27,3.91392,1.05063,1704,4.31392,36.48,-119.44,0.417
3.2015,42,4.94978,1.04367,1083,2.36463,34.16,-118.35,2.5
3.625,35,6.75,1.375,1870,4.3287,35.73,-117.73,0.55
2.0385,25,5.02187,1.06563,2319,3.62344,37.65,-120.76,0.843
5.4359,25,6.6131,1.01389,1671,3.31548,37.51,-121.97,2.583
15.0001,52,7.99448,1.02762,483,2.66851,37.79,-122.44,5.00001
2.5924,19,3.64264,1.09985,3171,2.38063,34.15,-118.24,1.929
2.6221,18,4.6792,1.06767,871,2.18296,33.64,-117.94,2.72
7.2589,21,8.03571,1.10714,812,2.63636,38.23,-122.18,3.204
5.943,35,6.94048,1.04762,235,2.79762,37.92,-122.29,2.882
2.1875,13,5.51198,1,1606,2.40419,34.41,-117.25,1.197
2.7143,16,6.3853,1.24499,1203,2.67929,39.88,-121.75,0.953
4.1731,36,5.4918,0.905738,848,3.47541,34.05,-117.93,2.051
3.7933,25,4.64818,1.02103,1702,3.2543,33.93,-117.93,1.844
4.2917,6,5.14228,0.922764,764,3.10569,36.29,-119.79,1.042
5.1322,43,4.30986,0.950704,402,2.83099,33.99,-118.39,3.149
1.9903,18,4.25885,1.23277,1804,3.3594,33.88,-118.16,1.703
2.7417,16,4.78281,1.04977,316,1.42986,33.22,-117.32,0.917
1.6094,27,4.88732,1.04225,1056,3.71831,36.66,-119.6,0.552
3.7051,52,5.68792,1.1594,1645,2.76007,37.76,-122.39,2.537
3.8837,32,5.55972,1.05386,1580,3.70023,34.07,-117.89,2.003
4.0217,9,5.80458,1,1749,3.07923,36.09,-119.05,0.992
1.5898,35,4.17668,1.07774,977,3.4523,33.95,-118.3,0.94
2.4583,29,3.82143,0.943878,708,3.61224,33.92,-118.18,1.369
3.625,28,3.97569,1.05024,1082,1.75365,32.79,-117.23,2.667
1.1667,52,3.75,1,183,3.26786,37.81,-122.27,1.125
4.6176,44,5.88397,1.06118,3732,7.87342,33.97,-118.41,3.523
5.102,8,5.68182,0.989669,1526,3.15289,38.02,-121.92,1.565
3.2723,39,4.47423,1.04124,800,2.74914,34.14,-118,1.669
3.7147,32,3.43091,0.97541,5116,5.99063,33.73,-117.9,1.641
4.9516,3,7.33856,1.15901,16305,3.04311,38.43,-121.44,1.537
4.2429,3,7.31666,1.31609,5820,3.3087,34.04,-117.46,1.473
4.642,7,4.8545,1.13395,2381,1.83295,34.15,-118.47,4.573
2.3287,16,5.705,1.1,563,2.815,40.63,-122.23,1.307
6.4823,13,6.9118,1.03664,2230,3.02578,34.23,-118.85,2.909
3.6467,14,5.17417,1.0274,2021,3.95499,34.05,-117.66,1.475
5.8972,35,5.66355,1.09969,853,2.65732,33.83,-118.34,3.509
1.875,52,4.5,1.20635,2688,21.3333,34.1,-117.71,2.125
5.1009,52,6.12333,1.04333,668,2.22667,32.69,-117.18,5.00001
3.6429,25,4.30423,0.992063,735,1.94444,32.79,-117.25,3.171
6.3516,40,5.94323,1.04803,559,2.44105,34.01,-118.45,3.543
5.2327,34,4.73118,0.967742,217,2.33333,37.35,-121.74,5.00001
2.375,33,4.37861,1.19942,1345,3.88728,34.09,-118.16,1.75
6.1001,29,7.02353,1.03529,474,2.78824,33.83,-117.96,2.989
4.6211,34,5.52553,0.980851,1542,3.28085,34.09,-118.04,2.489
2.9646,26,4.28516,1.11047,3333,2.14066,33.97,-118.37,1.798
4.0391,52,6.2439,1.06272,782,2.72474,37.76,-122.49,3.327
4.5536,10,11.0981,1.97196,1220,2.85047,34.24,-117.26,1.324
6.9296,36,6.13876,1,563,2.69378,33.81,-118.37,5.00001
3.2426,26,5.48983,1.09661,1529,2.59153,34.24,-118.58,2.369
2.7222,25,5.5283,1.25472,1117,2.63443,41.86,-123.26,0.646
4.0122,20,5.43728,1.01381,2823,3.24856,34.35,-119.09,2.148
1.3417,33,4.4218,1.03791,838,3.97156,34.12,-117.33,0.69
3.0217,9,5.00632,1.07115,3265,2.58103,37.69,-121.04,1.609
2.5313,52,1.37849,1.0757,346,1.37849,34.05,-118.23,2.25
2.2788,47,3.77457,1.13006,1499,4.33237,34.04,-118.21,1.396
2.5966,32,3.67105,0.991776,2361,3.88322,33.96,-118.22,1.709
7.9217,4,5.10606,1,511,2.58081,33.66,-117.83,2.962
5.0875,26,6.07168,0.9319,885,3.17204,33.73,-117.97,2.242
5.0091,33,5.88377,0.95614,1520,3.33333,33.77,-118.02,2.115
2.7981,22,4.83624,1.17073,930,3.24042,33.88,-118.36,2.75
2.5074,35,4.88215,1.09428,717,2.41414,40.42,-120.66,0.664
5.2853,31,5.16944,1.19444,736,2.04444,34.15,-118.42,3.559
5.5255,40,5.01622,1.01081,521,2.81622,33.92,-118.37,2.427
5.3773,27,5.83633,1.08813,1572,2.82734,33.84,-118.37,3.79
2.1289,14,4.46104,1.00649,859,1.85931,38.03,-120.41,1.153
3.6033,9,4.94676,1.06863,10323,2.69389,34.1,-117.61,1.326
2.5556,13,4.0132,0.966997,1441,2.37789,38.1,-121.28,1.331
3.5851,7,5.41444,1.10628,6763,2.77513,33.94,-117.23,1.42
3.0598,13,4.31006,1.06983,776,2.1676,34.04,-117.67,0.997
3.8355,38,5.11299,1.04802,1257,3.55085,34.08,-117.63,1.117
1.3039,22,4.53883,1.17112,2011,2.44053,33.75,-116.97,0.775
3.2731,20,5.0025,1.10092,3185,2.65638,33.93,-117.45,1.139
3.1696,18,5.16477,1.125,661,3.75568,38.65,-121.43,0.774
4.375,36,4.89637,1.03627,1232,3.19171,33.92,-118.15,1.842
4.5833,37,4.89655,0.986207,886,3.05517,33.87,-118.35,2.613
3.4471,31,5.32639,1.01389,716,2.48611,38.44,-122.86,2.095
4.6726,6,5.7303,1.03333,969,2.93636,36.81,-119.87,1.078
1.6488,22,3.57576,0.986226,1272,3.50413,34.65,-120.46,1.175
3.4491,30,5.48348,1.08348,1544,2.68522,33.96,-117.38,1.338
3.2625,27,5.14591,1.04982,670,2.38434,39.22,-122.04,0.928
1.3785,47,4.31034,0.962382,843,2.64263,37.85,-122.27,1.423
2.3036,39,3.7933,0.916201,769,4.29609,33.88,-117.57,1.106
3.5492,25,4.94604,0.960432,1032,3.71223,32.73,-117.04,1.254
1.7158,37,4.28533,1.00533,1526,4.06933,33.91,-118.24,0.943
3.8171,18,5.11973,1.04368,5613,2.88438,37.63,-122.1,1.872
2.8438,44,3.745,1.075,848,2.12,37.39,-122.08,3.071
3.6682,33,4.60933,1.05248,1553,2.26385,37.34,-121.97,2.661
1.7614,21,4,1.05645,511,4.12097,35.35,-118.98,0.332
6.0672,26,5.17251,1.09164,953,2.56873,33.99,-118.45,4.208
1.875,26,5.0777,1.15878,699,2.36149,39.77,-121.6,0.84
5.9171,14,6.01724,1.02069,1710,2.94828,34.52,-118.35,3.333
4.7727,35,6,0.964455,1338,3.17062,34.27,-119.25,2.19
8.2598,52,7.09471,1.039,876,2.44011,37.57,-122.34,5.00001
2.6983,49,4.58689,1.05413,961,2.73789,34.42,-119.72,2.601
1.5827,35,5.27384,1.07824,1009,2.46699,39.16,-121.56,0.63
2.9917,36,4.87556,0.924444,568,2.52444,37.7,-122.16,1.946
3.5323,34,5.7629,1.06774,1540,2.48387,38.49,-121.45,1.098
5.0194,38,5.96121,1.02586,649,2.79741,33.97,-117.4,1.489
4.5673,26,6.29496,1.02158,962,3.46043,34.26,-118.76,1.904
2.6321,21,4.13226,1.05611,2162,2.16633,37.7,-122.13,2.231
3.7912,6,4.46863,1.04632,7249,3.05221,36.69,-121.66,1.689
3.5357,44,4.68707,0.873016,1046,2.37188,34.02,-118.34,1.569
5.5654,32,6.35604,1.04954,835,2.58514,33.76,-117.81,2.818
3.2917,52,5.56425,0.963687,948,2.64804,33.96,-117.39,1.293
6.2179,27,6.9052,0.977695,1631,3.0316,37.54,-121.94,3.053
4.7604,36,5.19444,0.882716,740,2.28395,37.33,-121.95,2.947
7.7876,13,7.69629,1.03212,7775,3.24364,34.08,-117.81,3.489
2.6058,40,3.88571,0.914286,785,4.48571,37.39,-120.71,0.727
4.3782,23,5.20476,1.02698,2582,4.09841,37.33,-121.82,1.758
4.7159,36,6.56158,1.06897,648,3.19212,34.13,-118.01,3.659
4.2071,8,5.53994,1.07827,1604,2.5623,36.86,-119.78,1.283
3.4028,14,5.61446,0.996988,894,2.69277,39.29,-121.06,1.718
3.4698,17,7.34701,1.10821,717,2.67537,39.13,-121.68,1.797
4.125,19,5.42327,0.967822,1065,2.63614,38.41,-122.84,2.046
3.133,33,4.31023,1.06601,2496,4.11881,34.11,-118.23,1.56
2.996,22,7.24706,1.43529,1045,2.45882,38.93,-120.01,1.261
2.0278,46,5.18902,1.13415,1740,3.53659,34.17,-118.15,1.275
1.5908,26,4.20878,1.07181,2447,3.25399,38.49,-121.48,0.786
3.4359,21,5.50641,0.987179,1194,3.82692,33.23,-117.24,1.509
3.7596,21,4.11223,1.10553,1015,1.70017,32.84,-117.28,3.813
3.2386,32,3.94817,0.89939,1097,3.34451,37.6,-122.02,1.496
3.5781,44,5.26296,1.1037,609,2.25556,37.71,-122.13,1.8
3.9861,13,5.84902,1.04706,1417,2.77843,38.01,-121.77,1.681
4.267,35,5.5316,0.962825,1424,2.64684,37.68,-122.14,2.103
3.765,33,5.71789,1.04128,1203,2.75917,37.97,-121.34,0.946
4.0781,36,5.60526,0.973684,699,2.62782,33.85,-118.15,2.173
5.0447,36,5.95302,1.00336,784,2.63087,33.81,-118.12,2.492
2.525,17,3.78743,1.01294,2243,4.14603,34.24,-118.42,1.637
3.125,14,7.27111,1.12444,766,3.40444,37.04,-119.94,0.885
5.592,35,6.70037,1.09363,897,3.35955,34.21,-118.41,2.399
5.0863,37,5.76809,0.935855,1663,2.7352,37.48,-122.25,4.403
2.1437,40,3.90076,1.02672,2150,4.10305,33.95,-118.28,0.948
2.7,45,4.63977,1.17003,1148,3.30836,34.41,-118.8,1.204
1.6267,23,4.26359,1.125,1031,2.80163,38.42,-122.71,1.292
3,32,4.89914,1.06052,1487,2.14265,37.7,-122.07,2.232
4.7143,35,6.10309,1.03093,572,2.94845,37.65,-122.09,1.938
1.2625,40,4.61244,1.10048,742,3.55024,37.95,-121.32,0.43
3.0403,26,5.14097,0.975037,1860,2.73128,34.03,-117.03,1.135
2.6618,10,6.20408,1.2551,1403,2.04519,34.1,-116.32,0.81
2.7428,33,4.04924,1.07386,1072,2.0303,33.89,-118.29,2.089
3.0119,27,4.97374,1.05708,2110,2.40868,34.21,-119.05,2.182
3.2872,17,4.5583,1.01345,1114,2.49776,38.01,-121.34,1.75
4.5156,35,6.12203,0.99322,683,2.31525,39.53,-121.53,0.912
1.9704,35,3.50401,1.02087,3504,5.6244,34.2,-119.16,1.603
4.163,30,4,1,103,2.94286,38.36,-121.98,1.125
4.0507,34,4.98413,1.05952,638,2.53175,37.98,-122.01,1.61
0.9304,24,2.83442,1.03896,529,1.71753,34,-118.33,1.516
2.5926,24,4.77561,0.980488,723,3.52683,38.51,-121.48,0.723
2.0074,20,5.28433,1.09154,1993,2.76422,41.75,-124.21,0.669
3.95,22,6.89474,1.01754,134,2.35088,38.12,-121.23,1.781
2.8024,16,3.55172,1.03924,4241,5.04281,37.33,-121.85,1.279
7.8476,52,7.90828,1.03254,876,2.59172,37.73,-122.46,5.00001
5.62,36,6.22857,1.03175,786,2.49524,33.81,-118.1,2.396
1.7558,34,3.35943,1.04745,1594,1.89087,34.09,-118.36,3.125
2.1094,52,2.05952,1.03571,401,4.77381,36.74,-119.79,0.75
3.2465,19,5.87697,1.11987,1260,3.97476,33.79,-118.05,2.774
8.4721,28,9.50515,1.10309,314,3.23711,33.01,-117.04,3.423
2.5577,24,3.69053,1.09308,3093,2.46062,33.83,-118.01,2.023
5.2444,33,6.75336,1.05232,1776,2.65471,38.31,-122.26,2.811
2.1764,24,4.40737,1.03966,3996,2.26402,34.02,-117.51,1.353
2.3305,52,3.48886,1.17038,3018,3.95544,33.78,-118.2,1.625
1.3348,21,4.17685,1.08682,1494,4.80386,39.12,-121.6,2.25
3.7045,30,4.59693,1.08445,1214,2.33013,33.94,-117.99,2.123
2.5383,11,4.47133,1.05734,5682,4.46347,33.69,-116.19,0.74
1.6331,34,2.28347,1.08126,2655,2.45152,34.09,-118.32,1.625
1.3801,36,4.56642,1.12531,930,2.33083,40.68,-122.35,0.566
3.1588,30,4.06983,1,1357,3.38404,34.29,-118.44,1.601
3.2415,32,5.23024,1.02774,1786,2.47712,38.44,-122.67,1.722
3.4402,40,4.60382,0.995227,1780,4.24821,33.93,-118.2,1.494
2.4875,26,4.55648,1.03316,2539,2.63109,38.09,-122.23,0.9
3.4412,39,4.17341,1.07457,2156,1.93711,37.59,-122.37,3.538
1.9167,45,4.0397,1.05671,1550,2.93006,33.73,-118.28,2.272
2.9712,52,10.1051,1.93393,796,2.39039,37,-122.04,1.166
3.6897,38,4.32212,1.03606,2416,2.90385,33.85,-118.18,1.698
2.0329,30,3.90584,1.00377,1311,2.46893,33.74,-118.29,2.258
3.6875,15,6.42629,1.19124,655,2.60956,38.02,-120.43,1.86
1.5078,36,4.54453,1.06361,1367,3.47837,33.95,-118.3,0.996
6.7559,15,7.20817,0.966794,2659,3.39591,34.22,-118.91,3.12
3.6711,35,4.82588,1.00471,1466,3.44941,34.02,-117.49,1.082
2.6719,28,3.88416,1.03918,1255,2.13799,37.66,-122.07,1.612
1.9265,29,11.4159,2.32743,323,2.85841,34.24,-117.32,1.033
4.1856,19,6.09547,1.05728,1301,3.10501,36.08,-119.06,0.721
1.7951,18,3.90534,1.17384,1329,2.28744,32.77,-117.06,1.618
15.0001,48,9.72984,1.05242,770,3.10484,34.08,-118.42,5.00001
3.9792,19,5.8961,1.02597,306,1.98701,38,-121.31,1.319
2.825,16,4.64846,1.01195,1124,1.91809,38.48,-122.66,1.862
3.0509,30,5.59813,1.1729,1019,4.76168,33.94,-117.4,0.827
2.5272,5,6.08005,1.40271,2204,2.71429,34.1,-117.41,0.92
3.8194,25,6.18077,1.07692,899,3.45769,32.58,-117.07,1.344
4.3621,13,4.75283,1.09623,2094,3.95094,37.32,-121.86,1.734
3.5208,20,5.2,1.34,69,1.38,34,-116.57,0.766
2.8214,14,10.5293,2.25798,1064,2.82979,34.29,-116.76,1.114
4.9702,14,6.54693,1.02253,2634,3.29662,36.98,-121.57,2.798
4.9318,20,6.24768,1.01548,1196,3.70279,37.34,-121.79,2.624
4.0905,18,5.40121,1.03776,3982,2.6851,34.27,-119.17,2.365
6.3047,23,6.59168,1.0013,2473,3.21586,33.7,-118.02,2.857
4.25,35,5.48104,0.954092,1779,3.5509,34.1,-117.91,1.667
1.7135,42,4.47814,1.00273,929,2.53825,37.85,-122.27,1.598
3.2258,10,5.60465,1.11218,2082,2.84815,33.6,-117.36,1.593
5.8479,25,6.61155,1.05777,1560,3.10757,37.26,-121.89,2.633
4.0909,34,6.15187,1.10047,1313,3.06776,34.22,-118.62,2.329
2.5495,15,4.36557,1.12894,3838,2.63237,38,-121.83,1.036
5.3701,36,5.95735,0.971564,530,2.51185,33.8,-118.12,2.514
3.1648,39,5.08993,1.07194,729,2.6223,33.8,-118.32,2.448
3.6654,35,5.18235,0.935294,605,3.55882,33.91,-118.32,1.845
3.7794,39,4.0855,0.977695,787,2.92565,34.04,-118.15,1.946
2.8631,30,4.42714,1.04523,940,2.36181,34.16,-118.12,1.886
3.9227,33,5.94959,0.95935,1773,2.88293,34.08,-117.66,1.572
2.6023,14,3.7824,1.0096,1300,2.08,38.46,-122.66,2.211
3.3261,30,4.62994,0.985447,1961,4.07692,34.08,-117.97,1.641
3.9792,15,3.0073,0.934307,310,2.26277,33.96,-118.41,2.667
10.8034,18,8.46058,1.00415,1490,3.09129,33.97,-117.99,5.00001
6.4232,41,5.35789,0.978947,746,2.61754,34.01,-118.43,4.466
1.6045,36,3.82295,1.07541,2175,3.56557,35.76,-119.25,0.573
4.0071,15,4.53226,1.02199,1602,2.34897,38.34,-122.69,1.355
3.4464,36,5.01566,1.00224,2052,4.5906,34.04,-117.76,1.13
3.6583,37,4.38235,1.09804,1233,4.02941,34,-118.16,1.505
4.0938,37,5.97959,1.04638,1325,2.45826,38.13,-122.24,1.269
3.6602,18,5.45584,1.06838,2767,3.9416,34.08,-117.46,1.207
4.1544,19,4.79167,1.15323,1639,2.20296,37.4,-122.08,2.77
6.1183,49,5.86957,1.26087,86,3.73913,37.82,-122.29,0.75
5.0782,28,5.74798,1,1287,2.59476,33.94,-117.95,2.641
2.6981,35,5.57233,1.0055,4885,3.84041,38.55,-121.28,1.125
7.9835,27,8.18782,1.01523,497,2.52284,34.09,-118.43,5.00001
7.8336,25,8.05502,1.01618,911,2.94822,32.79,-117.07,2.776
2.273,36,4.81273,1.09818,2045,3.71818,37.61,-121,0.629
3.3724,16,5.74067,1.17164,1479,2.75933,35.94,-121,1.146
7.6059,27,7.14634,1.04878,917,3.19512,34.37,-118.54,3.237
6.4667,17,6.23636,0.963636,1365,2.75758,38.5,-121.53,2.168
5.3681,26,6.04842,1.01053,1915,4.03158,34.28,-118.77,1.877
4.9783,15,7.0836,1.00322,1051,3.37942,37.99,-121.87,1.639
5.3398,36,5.81422,1.0344,1390,3.18807,37.66,-122.46,2.609
1.6513,37,4.5,1.27551,390,3.97959,33.95,-118.24,0.902
4.5659,5,6.01296,1.11951,3723,2.68035,34.67,-118.17,1.403
8.3252,41,6.98413,1.02381,322,2.55556,37.88,-122.23,4.526
2.425,39,5.83284,1.17595,805,2.3607,34.14,-117.29,0.9
6.6122,4,7.56865,1.22519,6187,2.80335,34.18,-118.75,3.576
7.8705,52,8.09677,1.11828,547,2.94086,34.03,-118.5,5.00001
6.1575,38,7.17197,1.03503,777,2.47452,36.8,-119.81,1.601
2.6635,16,4.55556,1.04795,1762,2.06082,38.57,-121.37,1.358
3.6369,10,5.64656,1.04504,4611,3.51985,35.3,-119.02,0.816
7.5,35,6.37455,1.07636,615,2.23636,33.88,-118.4,5.00001
4.5032,19,5.75448,1.0422,2456,3.14066,32.95,-117.03,1.689
6.0842,18,7.675,1.05,368,3.06667,38.26,-121.99,2.611
1.4828,24,4.24832,0.922819,1083,3.63423,32.67,-115.49,0.731
6.3974,29,5.99345,0.959083,1626,2.66121,33.85,-118.37,4.1
4.3173,46,5.4918,1.06089,1031,2.41452,34.16,-118.32,2.783
2.625,13,6.40149,1.20818,712,2.64684,37.29,-119.6,1.375
4.849,7,6.61821,1.20468,2863,2.39181,35.15,-120.64,2.75
2.7171,22,6.0419,1.21788,1048,2.92737,38.94,-123.15,0.958
2.6406,27,5.50595,1.04762,449,2.67262,37.57,-120.98,1.297
6.0667,19,6.44852,1.00423,2346,3.30889,37.53,-122.01,2.457
5.9449,18,6.45979,1.05245,1779,3.11014,33.71,-117.94,2.765
3.25,39,4.50321,1.07372,1109,1.77724,34.06,-118.36,3.55
2.2449,30,7.50804,1.1672,1214,3.90354,34.13,-117.33,0.932
3.725,52,5.65625,0.961806,819,2.84375,33.97,-118.31,1.426
4.4107,17,6.42697,1.13483,626,3.51685,38.31,-121.27,1.516
3.6797,21,4.23342,1.04209,3240,2.06633,33.79,-118.32,2.711
3.712,21,6.37333,1.05667,1818,3.03,38.66,-121.3,1.39
2.2264,24,3.88613,1.07453,898,1.85921,32.75,-117.13,1.125
3.1486,14,5.21834,0.960699,568,2.48035,36.33,-119.35,1.056
3.225,37,5.13984,1.04222,1163,3.0686,33.96,-118.04,1.54
1.9688,31,4.10801,1.01045,2302,4.01045,35.23,-118.82,0.539
3.0909,30,4.44737,1.10526,1314,3.14354,33.75,-117.99,1.844
4.5735,39,5.28485,1.02727,1048,3.17576,33.89,-118.14,1.955
2.4659,27,6.31132,1.23585,314,2.96226,34.39,-119.34,2.313
4.5278,26,7.63636,1.06938,1132,2.70813,38.65,-121.3,1.443
3.1389,31,5.37463,1.10029,2229,3.28761,38.02,-121.87,1.178
5.7405,48,5.32463,0.94403,693,2.58582,34.01,-118.4,3.516
5.0524,18,5.18787,1.05178,1224,1.81065,37.91,-122.38,2.698
2.5986,11,4.26425,0.993665,5982,5.41357,36.69,-121.62,1.357
1.9766,28,2.61642,1.08543,1974,3.30653,34.09,-118.29,1.125
4.2644,46,4.75641,1.02564,1272,2.71795,37.76,-122.5,2.841
1.8447,52,4.20985,1.06387,1127,2.05657,37.86,-122.27,1.982
2.0094,19,4.35153,1.07079,4030,2.41752,39.76,-121.86,0.873
2.7206,42,3.43091,1.01783,2609,3.87667,33.95,-118.19,1.621
3.5296,43,4.64415,1.22799,1497,1.80579,37.71,-122.48,4
3.5781,35,6.24625,1.0961,1026,3.08108,36.62,-119.73,0.928
3.9128,30,5.90138,1.01775,1521,3,33.94,-117.44,1.269
4.1719,27,6.81066,1.13152,2680,3.03855,34.71,-118.16,1.172
3.6371,34,6.00264,0.989446,1021,2.69393,32.81,-117.16,1.763
3.7065,16,5.48727,1.07515,2531,3.06788,37.52,-120.84,1.248
7.5604,9,6.69697,0.943723,683,2.95671,32.91,-117.08,3.279
5.5921,18,7.80376,1.04032,1127,3.02957,37.81,-121.98,3.591
4.1136,30,4.14501,1.05273,1194,2.24859,34.12,-118.07,2.799
6.5513,16,6.77468,0.989873,1377,3.48608,33.86,-118.05,3.504
1.577,51,4.81377,1.18219,1083,2.19231,40.17,-122.24,0.519
8.8386,35,6.68097,1.09651,812,2.17694,37.88,-122.46,5.00001
7.0177,17,6.40569,1.11032,891,3.17082,33.29,-117.05,2.676
6.6288,7,6.80255,1.02628,15037,3.69278,34.04,-117.87,3.397
4.5074,36,5.39168,1.03282,1111,2.43107,33.74,-118.31,3.5
1.1122,52,2.64407,1.28249,990,2.79661,34.06,-118.28,1.875
0.8543,27,2.29787,1.17553,1211,1.61037,37.78,-122.42,5.00001
7.5402,13,8.3931,1.06897,1311,3.01379,33.08,-117.25,3.403
5.6785,20,6.05164,1.01829,4952,2.6638,34.12,-117.71,2.395
2.1842,47,5.5445,1.08115,965,2.52618,37.76,-122.17,1.079
4.1678,11,5.11712,1.09293,3445,2.19287,33.59,-117.7,1.909
3.6923,45,5.08408,1.01201,1255,3.76877,33.81,-118.21,1.597
3.3571,52,7.03488,0.976744,411,2.38953,37.77,-122.26,4.054
4.4529,10,6.00617,1.0467,4163,3.66784,38.15,-122.24,1.441
2.625,26,4.90865,1.10577,301,1.44712,33.6,-117.7,0.806
3.9028,25,5.47097,0.987097,436,2.8129,39.52,-121.49,0.938
6.0678,52,6.42045,1.06439,595,2.25379,34.14,-118.4,3.993
2.0469,15,4.82667,1.176,1157,3.08533,39.08,-121.53,0.551
2.6994,16,4.30341,0.899461,1053,1.89048,38.01,-121.25,1.125
3.5719,45,4.09394,1.08776,1157,1.43016,34.07,-118.35,5.00001
1.8839,32,11.5725,2.20611,304,2.32061,39.66,-120.48,0.71
3.6125,33,5.19681,1.03723,1600,4.25532,33.95,-118.05,1.708
3.4184,20,4.72148,1.04593,3690,2.73333,34.03,-117.69,1.625
2.3469,35,4.38346,1.00752,515,1.93609,37.74,-120.94,0.902
5.6344,24,5.27605,1.02106,3188,3.53437,37.41,-121.9,2.287
5.6058,19,6.034,1.02267,7817,4.21856,37.31,-121.83,2.327
4.3424,10,5.66914,1.11111,818,2.01975,33.03,-117.08,1.606
3.2083,26,6.66795,1.11583,802,3.09653,36.44,-119.77,0.75
0.949,52,2.52411,0.964361,2016,4.22642,37.87,-122.25,3.5
2.1513,8,8.11785,1.55892,786,2.64646,40.61,-121.67,0.804
4.0882,12,5.36036,1.07057,3321,4.98649,32.85,-116.98,1.345
2.3382,38,5.14286,1.16071,478,4.26786,37.29,-120.32,0.596
3.8333,15,9.05357,1.75,918,2.73214,38.89,-120.03,1.188
4.8214,12,7.20784,1.07843,1572,3.08235,38.97,-121.05,2.019
2.9228,35,3.95308,1.06434,2106,2.82306,34.18,-118.37,1.773
4.2143,22,6.42523,1.01168,1161,2.71262,38.84,-121.14,2.365
1.3578,40,4.5241,1.10843,409,2.46386,37.85,-122.27,1.475
2.2197,33,4.325,1.07708,1374,2.8625,33.87,-117.57,1.382
5.0958,18,5.29104,0.962687,1547,3.84826,37.22,-121.78,2.171
3.1094,40,4.82292,1.07292,841,2.92014,38.37,-122.73,1.833
2.875,38,5.42605,1.07726,1135,2.50552,34.16,-117.29,0.991
2.6949,15,5.49639,1.11538,2513,3.02043,33.66,-117.28,1.636
2.9583,52,5.27273,1.12639,940,2.08426,38.02,-122.13,1.66
4.0495,12,5.21478,1.05312,1147,2.64896,33.14,-117.13,1.539
1.7266,21,5.17365,1.2485,731,2.18862,38.76,-120.59,0.947
2.4931,26,3.97765,1.03724,1528,2.84544,33.78,-117.96,2.361
1.9425,36,4.00282,1.0338,1418,3.99437,32.69,-117.11,0.934
3.2,52,6.10837,1.16092,1424,2.33826,39.27,-121.02,1.55
1.6849,17,8.83639,2.11352,1201,2.00501,33.93,-116.44,0.884
4.6957,27,5.51404,0.942105,1760,3.08772,34.43,-119.8,2.715
4.5615,14,6.24272,1.07646,2846,3.45388,34.56,-118.08,1.372
1.8242,37,5.27308,1.22692,640,2.46154,40.78,-124.19,0.7
2.4107,21,6.56863,1.17647,947,3.09477,41.69,-122.56,0.701
3.209,14,7.23994,1.9727,1298,1.86494,33.14,-117.38,3.133
3.2148,14,5.25103,1.05556,3513,3.6142,33.93,-117.22,1.17
4.0167,5,4.875,1.18966,520,2.24138,35.65,-117.69,0.875
5.1377,34,6.11392,0.996835,1053,3.33228,33.89,-118,2.133
10.6272,36,8.39419,1.00415,653,2.70954,37.94,-122.56,5.00001
5.296,35,6.80608,1.02281,924,3.51331,33.84,-118.1,2.262
3.4598,11,5.58841,1.00297,2374,3.52749,37,-120.09,0.746
0.7025,19,2.4252,1.12598,1799,2.83307,35.3,-120.67,5.00001
1.319,16,6.40491,1.6411,816,2.50307,40.22,-124,0.707
2.7188,26,6.828,1.232,761,3.044,41.07,-121.11,0.481
5.7837,23,6.60794,1.067,1499,3.7196,33.79,-118.01,2.58
4.3039,29,4.5987,1.02078,2259,2.93377,37.66,-122.43,2.784
3.5052,26,4.83546,1.03476,2471,2.86327,33.9,-118.11,1.96
